review_id,sentence_id,Time,sentence_type,sentence
622,3317,30-04-2016 00:00,p,"""Feels like home, friendly environment. Loads to learn. Nice pay. Transparency."""
622,3318,30-04-2016 00:00,c,"""If you lack passion, you'd perish. Self motivation is the key."""
624,3320,01-05-2016 00:00,s,"""Support Analyst review"""
624,3321,01-05-2016 00:00,p,"""good to work with xpath Sql & Excel"""
651,3323,01-05-2016 00:00,s,"""Good Place to Work"""
651,3324,01-05-2016 00:00,p,"""Work environment and work life balance"""
651,3325,01-05-2016 00:00,c,"""Too much micro managing now a days"""
618,3327,03-05-2016 00:00,s,"""Good Culture"""
618,3328,03-05-2016 00:00,p,"""nice place to work. You will get life time friends."""
621,3330,03-05-2016 00:00,s,"""Seller Support Associate"""
621,3331,03-05-2016 00:00,p,"""Good salary, cab facility..also food coupons and transport..also watchman after 6pm drop.."""
638,3333,03-05-2016 00:00,s,"""Manager, Risk Investigations"""
638,3334,03-05-2016 00:00,p,"""Good culture, lively environment, Multiple growth opportunities"""
649,3336,03-05-2016 00:00,s,"""alright"""
649,3337,03-05-2016 00:00,p,"""only good with talking,not with giving compensation,"""
649,3338,03-05-2016 00:00,c,"""nt as such dont join with high expectations everyone will listen but no will pay heed to it"""
608,3340,04-05-2016 00:00,s,"""Excellent Work"""
608,3341,04-05-2016 00:00,p,"""Quality of Project Pay is good Clarity of Goals Promotions"""
617,3343,04-05-2016 00:00,s,"""Sr. Technical Program Manager"""
617,3344,04-05-2016 00:00,p,"""Work Culture is really good"""
639,3346,05-05-2016 00:00,s,"""Great place to learn and grow but horrible management"""
639,3347,05-05-2016 00:00,p,"""Great infrastructure in terms of technology. Best minds in industries. You can switch your current team anytime you want. Various verticals in which you can work."""
639,3348,05-05-2016 00:00,c,"""On 1 hand they want to promote SDE 1 engineers who are great in each and every aspect. But on the other they hire SDE 2 who are worse than existing SDE 1. Salary disparity is very high. Many managers come from service industry and have that kind of management tendency to force employees to stay late and false promise them promotions and hike which is killing the company. Work life balance sucks. Intern …  al politics. Show More"""
616,3350,07-05-2016 00:00,s,"""Site Trainer - Lead"""
616,3351,07-05-2016 00:00,p,"""Its customer obsession, data driven culture, ambiguity and bias for action, and a lot more"""
611,3353,08-05-2016 00:00,s,"""Catalog Associate, Content Reviewer"""
611,3354,08-05-2016 00:00,p,"""Development towards carrier carrier growth affects Environment to work in is awesome Atmosphere to sit is good People with are good to wor Boss being genuine"""
613,3356,08-05-2016 00:00,s,"""You really would not want to leave this company."""
613,3357,08-05-2016 00:00,p,"""Highly dynamic environment, fast-paced growth opportunities, vast learning avenues, employee -friendly benefits, excellent peer group."""
613,3358,08-05-2016 00:00,c,"""Erratic work patterns (which is a characteristic of the industry - cant be avoided)"""
612,3360,09-05-2016 00:00,s,"""Great place to work"""
612,3361,09-05-2016 00:00,p,"""Good work culture Best place to start your career You will meet very talented people to learn things Incentive to employee Good colleagues Pay is good for beginners"""
631,3363,11-05-2016 00:00,s,"""Good and beneficial"""
631,3364,11-05-2016 00:00,p,"""Good and easy but little bit pressure. Can be done if looking for a career in management and handling people and customer support."""
631,3365,11-05-2016 00:00,c,"""No problems just little bit of work pressure. Management considers tenured Associate for movements across the company."""
609,3367,12-05-2016 00:00,s,"""Great Work Life, Low Appraisals"""
609,3368,12-05-2016 00:00,p,"""1. Good work-life balance 2. Interesting work (depends upon you if you love to talk and interact with customers) 3. Friendly colleagues and seniors"""
609,3369,12-05-2016 00:00,c,"""1. No matter even if you consistently remain in the top of your team and everyone praises, at the time of appraisal, the numbers are ridiculously low. 2. A little politics in internal job selections"""
610,3371,12-05-2016 00:00,s,"""Data Engineer"""
610,3372,12-05-2016 00:00,p,"""You can learn a lot working with talented people"""
610,3373,12-05-2016 00:00,c,"""Work -life balance will be missings as you have to work in shifts"""
630,3375,12-05-2016 00:00,s,"""Work Hard, Have Fun, ####"""
630,3376,12-05-2016 00:00,p,"""Good environment to work. Learning opportunities varies from team to team. Transport facility."""
630,3377,12-05-2016 00:00,c,"""-Less opportunities for promotion -Managers boast they have a transparent review system which they don't have. -People from different teams with different task difficulties are ranked against each other during review. -Also depends on how a manager project their subordinates in review meetings. -""Visibility"" (translate ""Self Advertising"") is paramount. -Environment is getting less people oriented and more …   opportunistic. Show More"""
607,3379,15-05-2016 00:00,s,"""Retail Associate"""
607,3380,15-05-2016 00:00,p,"""Work Culture, freedom at workplace"""
607,3381,15-05-2016 00:00,c,"""Moving to technical departments, moving to higher levels"""
625,3383,15-05-2016 00:00,s,"""Good workplace with lots of promises"""
625,3384,15-05-2016 00:00,p,"""Good workplace Almost all superiors are friendly and try to help you in any matter Average salary"""
626,3386,15-05-2016 00:00,s,"""Financial Analyst"""
626,3387,15-05-2016 00:00,p,"""Best Work Culture to work"""
602,3389,16-05-2016 00:00,s,"""Program Manager"""
602,3390,16-05-2016 00:00,p,"""Ample of Opportunities Lot of Responsibilities"""
602,3391,16-05-2016 00:00,c,"""Work life balance is low"""
605,3393,16-05-2016 00:00,s,"""Senior associate"""
605,3394,16-05-2016 00:00,p,"""Management is always helpful and understanding."""
605,3395,16-05-2016 00:00,c,"""For some roles, salary is less."""
606,3397,17-05-2016 00:00,s,"""Support Engineer"""
606,3398,17-05-2016 00:00,p,"""1) Goal Oriented 2) Management 3) Mentors 4) Targets 5) Career path"""
619,3400,17-05-2016 00:00,s,"""Not for you if you are passionate to learn new things"""
619,3401,17-05-2016 00:00,p,"""you will get good handful amount of salary. company follows proper software development processes. Good perks. Big Brand."""
623,3403,17-05-2016 00:00,s,"""Worst Management"""
623,3404,17-05-2016 00:00,p,"""Amazon Business is best in the industry, Great salary and Infrastructure!"""
623,3405,17-05-2016 00:00,c,"""Poor Management, Disconnect with employees, No trust on employees, Dirty Politics, No platform to show your skills. I must say that some people come with prior experiences and the management should concentrate on right person on right place and not the favouritism, gender based bias is also there in the teams and bribe system is in the blood of some managers which is snatching growth opporties from deserving candidat …  es. If we talk about the core skill, once the candidate gets in the role there is no effort to maintain or improve candidates existing skills. I understand it is important to focus on the assigned role, but this limits the candidate to role assigned withing AMAZON and makes it challenging to switch thier jobs. Show More"""
604,3407,18-05-2016 00:00,s,"""customer service executive"""
604,3408,18-05-2016 00:00,p,"""great place to work.employee friendly company with good benifits.very supportive management"""
601,3410,19-05-2016 00:00,s,"""Good Company"""
601,3411,19-05-2016 00:00,p,"""Great Culture. Positive Environment. Good Growth Opportunities."""
614,3413,20-05-2016 00:00,s,"""Feedback"""
614,3414,20-05-2016 00:00,p,"""Free Cab Good Pay Night Shift Sodexos Available Good Crowd"""
600,3416,21-05-2016 00:00,s,"""catalog associate"""
600,3417,21-05-2016 00:00,p,"""flexible timing, work culture, transportation facility, team outings, best company to work with."""
600,3418,21-05-2016 00:00,c,"""can't think of any right now."""
652,3420,21-05-2016 00:00,s,"""No respect for interns & employees"""
652,3421,21-05-2016 00:00,p,"""Good brand value to get you a good career jump"""
652,3422,21-05-2016 00:00,c,"""They have an internal policy that if they are losing a high performing employee through some process, they are willing to take that risk. And it is very evident in their process. First of all they expect hell lot of work from you. And then they will try to eliminate you by any possible criteria. Lets say you take too much break, then you are out. If you go to play TT, then you are out. Their criteria are that level n …  onsense. They dont trust anyone and are not at all transparent to interns. They have some people with title of ""bar Raisers"". As per their internal documents, if a bar raiser is not called in your final interview, then you lose your PPO (pre placement offer) chance. But HR will gove you hell lot of justification that it is not the case. In our case, HR booked accommodation for 15 days and suddenly 14th day we were called by Hotel to vacate their rooms. HR didn't even pick up their phone when we were going through all these. Indian workforce is used for doing boring back office follow up work for their USA & Europe operations. But so far they have succeded in keeping their image. For IIM graduates, they had lowest intern remuneration around 60000 per month. And their is no life, just work. Show More"""
615,3424,22-05-2016 00:00,s,"""Good to learn only"""
615,3425,22-05-2016 00:00,p,"""Lots of learning, lots of exposure,"""
615,3426,22-05-2016 00:00,c,"""Unnecessary politics, prevailing culture of valuing top college passouts more even if their contribution is minimum. Normal college passouts are very badly recognized. Hectic work culture"""
598,3428,23-05-2016 00:00,s,"""Good place to Work"""
598,3429,23-05-2016 00:00,p,"""Get to work on New Technology, as a developer you can take ownership from scratch and make the product up and running. developers are key resources of Amazon. Shares are given if you are key performer."""
592,3431,25-05-2016 00:00,s,"""Great place to learn & grow, but expect long hours"""
592,3432,25-05-2016 00:00,p,"""Amazon is the ideal place for workaholics. You will get great work, with significant impact. All teams are small, and every employee has a high level of responsibility (compared to other companies of this size.) You will also have great careers growth opportunities if you can keep up the pace. All in all, it's a good place for ambitious (usually young) people to start their careers."""
592,3433,25-05-2016 00:00,c,"""You will always have aggressive targets, and relatively little support system. You will have to figure out everything on your own, even when it relates to components made by other teams in the company. When facing tough bugs, you'll find yourself spending late nights in the office, waiting for responses from people working in the US."""
